C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_33_942.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_33_942.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_33_942.jpg, 0, 0, 0, 8.144166E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_34_086.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_34_086.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_34_086.jpg, 0, 0, 0, 8.070585E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_34_221.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_34_221.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_34_221.jpg, 0, 0, 0, 8.209466E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_34_321.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_34_321.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_34_321.jpg, 0, 0, 0, 8.322372E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_34_459.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_34_459.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_34_459.jpg, 0, 0, 0, 8.056976E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_34_598.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_34_598.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_34_598.jpg, 0, 0, 0, 8.079175E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_34_736.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_34_736.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_34_736.jpg, 0, 0, 0, 8.284346E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_34_868.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_34_868.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_34_868.jpg, 0, 0, 0, 8.151612E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_35_021.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_35_021.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_35_021.jpg, 0, 0, 0, 8.077052E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_35_148.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_35_148.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_35_148.jpg, 0, 0, 0, 8.324582E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_35_293.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_35_293.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_35_293.jpg, 0, 0, 0, 8.050634E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_35_434.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_35_434.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_35_434.jpg, 0, 0, 0, 8.088498E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_35_575.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_35_575.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_35_575.jpg, 0, 0, 0, 8.21748E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_35_712.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_35_712.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_35_712.jpg, 0, 0, 0, 8.066958E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_35_851.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_35_851.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_35_851.jpg, 0, 0, 0, 8.330025E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_35_957.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_35_957.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_35_957.jpg, 0, 0, 0, 8.168406E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_36_091.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_36_091.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_36_091.jpg, 0, 0, 0, 8.084528E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_36_228.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_36_228.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_36_228.jpg, 0, 0, 0, 8.18674E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_36_363.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_36_363.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_36_363.jpg, 0, 0, 0, 8.246549E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_36_501.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_36_501.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_36_501.jpg, 0, 0, 0, 8.32684E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_36_640.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_36_640.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_36_640.jpg, 0, 0, 0, 8.114956E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_36_773.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_36_773.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_36_773.jpg, 0, 0, 0, 8.136391E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_36_921.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_36_921.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_36_921.jpg, 0, 0, 0, 8.048608E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_37_030.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_37_030.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_37_030.jpg, 0, 0, 0, 8.066017E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_37_134.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_37_134.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_37_134.jpg, 0, 0, 0, 8.051463E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_37_273.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_37_273.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_37_273.jpg, 0, 0, 0, 8.079669E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_37_407.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_37_407.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_37_407.jpg, 0, 0, 0, 8.134438E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_37_540.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_37_540.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_37_540.jpg, 0, 0, 0, 8.172378E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_37_682.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_37_682.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_37_682.jpg, 0, 0, 0, 8.071245E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_37_820.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_37_820.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_37_820.jpg, 0, 0, 0, 8.08823E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_37_957.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_37_957.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_37_957.jpg, 0, 0, 0, 8.146679E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_41_433.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_41_433.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_41_433.jpg, 0, 0, 0, 8.242596E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_41_559.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_41_559.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_41_559.jpg, 0, 0, 0, 8.048493E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_41_695.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_41_695.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_41_695.jpg, 0, 0, 0, 8.237848E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_41_798.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_41_798.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_41_798.jpg, 0, 0, 0, 8.045531E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_42_335.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_42_335.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_42_335.jpg, 0, 0, 0, 8.099089E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_42_469.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_42_469.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_42_469.jpg, 0, 0, 0, 8.128449E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_42_569.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_42_569.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_42_569.jpg, 0, 0, 0, 8.052656E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_42_703.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_42_703.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_42_703.jpg, 0, 0, 0, 8.209438E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_43_045.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_43_045.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_43_045.jpg, 0, 0, 0, 8.048263E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_43_182.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_43_182.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_43_182.jpg, 0, 0, 0, 8.05275E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_43_321.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_43_321.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_43_321.jpg, 0, 0, 0, 8.472446E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_43_454.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_43_454.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_43_454.jpg, 0, 0, 0, 8.013741E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_43_589.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_43_589.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_43_589.jpg, 0, 0, 0, 8.196788E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_43_913.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_43_913.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_43_913.jpg, 0, 0, 0, 8.060698E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_44_007.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_44_007.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_44_007.jpg, 0, 0, 0, 8.007495E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_44_144.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_44_144.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_44_144.jpg, 0, 0, 0, 8.055809E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_44_283.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_44_283.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_44_283.jpg, 0, 0, 0, 8.090201E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_44_761.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_44_761.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_44_761.jpg, 0, 0, 0, 8.064722E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_44_892.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_44_892.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_44_892.jpg, 0, 0, 0, 8.282581E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_45_028.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_45_028.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_45_028.jpg, 0, 0, 0, 8.305936E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_45_440.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_45_440.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_45_440.jpg, 0, 0, 0, 8.100861E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_45_569.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_45_569.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_45_569.jpg, 0, 0, 0, 8.157214E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_45_703.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_45_703.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_45_703.jpg, 0, 0, 0, 8.052839E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_45_837.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_45_837.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_45_837.jpg, 0, 0, 0, 8.139727E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_45_971.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_45_971.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_45_971.jpg, 0, 0, 0, 8.048444E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_46_103.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_46_103.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_46_103.jpg, 0, 0, 0, 8.141363E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_46_243.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_46_243.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_46_243.jpg, 0, 0, 0, 8.068448E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_46_382.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_46_382.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_46_382.jpg, 0, 0, 0, 8.051435E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_46_517.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_46_517.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_46_517.jpg, 0, 0, 0, 8.09121E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_46_650.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_46_650.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_46_650.jpg, 0, 0, 0, 8.012998E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_46_782.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_46_782.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_46_782.jpg, 0, 0, 0, 8.132293E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_46_919.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_46_919.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_46_919.jpg, 0, 0, 0, 8.054981E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_47_053.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_47_053.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_47_053.jpg, 0, 0, 0, 8.542199E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_47_188.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_47_188.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_47_188.jpg, 0, 0, 0, 8.055615E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_47_326.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_47_326.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_47_326.jpg, 0, 0, 0, 8.035603E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_47_467.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_47_467.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_47_467.jpg, 0, 0, 0, 8.175225E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_47_606.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_47_606.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_47_606.jpg, 0, 0, 0, 8.061976E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_47_746.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_47_746.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_47_746.jpg, 0, 0, 0, 8.221709E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_47_885.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_47_885.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_47_885.jpg, 0, 0, 0, 8.062106E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_48_018.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_48_018.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_48_018.jpg, 0, 0, 0, 8.265088E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_48_156.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_48_156.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_48_156.jpg, 0, 0, 0, 8.057568E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_48_296.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_48_296.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_48_296.jpg, 0, 0, 0, 8.115724E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_48_435.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_48_435.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_48_435.jpg, 0, 0, 0, 8.255349E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_48_573.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_48_573.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_48_573.jpg, 0, 0, 0, 8.107848E-05
C:\Users\guru\Desktop\udacity_self_driving\IMG\center_2019_10_25_16_44_48_708.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\left_2019_10_25_16_44_48_708.jpg, C:\Users\guru\Desktop\udacity_self_driving\IMG\right_2019_10_25_16_44_48_708.jpg, 0, 0, 0, 8.13979E-05
